id	job_title	job_description	link	job_title_norm	location	job_date	date	rn
2464	C++ Developer - Amsterdam / London- Global Prop Fund	6 hours ago — This data and technology-driven firm specialise in developing automated trading systems that execute across global financial markets.	https://uk.linkedin.com/jobs/view/c%2B%2B-developer-amsterdam-london-global-prop-fund-at-jobs-via-efinancialcareers-4312599038	Data	Amsterdam	20251009	2025-10-09 20:27:49.337+02	75
4203	Software Engineer: Fullstack Intern Opportunities for ...	14 Aug 2025 — As a Software Engineering Intern, you will work with teammates to solve problems and build innovative software solutions. You will apply your passion for ...	https://www.glassdoor.com/job-listing/software-engineer-fullstack-intern-opportunities-for-university-students-atlanta-microsoft-JV_IC1155583_KO0,80_KE81,90.htm?jl=1009843587672	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	1
4210	Senior Software Engineer - Beyond Pricing - Glassdoor	21 Sept 2025 — IT Software Developer - Remote. Atlanta, GA. $50.00 - $55.00 Per Hour (Employer provided). 24h. Relative Dynamics Logo. Relative Dynamics. 3.7. Aerospace Flight ...	https://www.glassdoor.com/job-listing/senior-software-engineertags-new-beyond-JV_KO0,32_KE33,39.htm?jl=1009881967772	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	2
4209	Honeywell hiring Software Engineer & Computer Science	30 Aug 2025 — Software Engineer & Computer Science - Summer 2026 Intern (US Person Required) ... Atlanta, GA. $123K - $162K (Glassdoor est.) 7d. Honeywell Logo. Honeywell. 4.1.	https://www.glassdoor.com/job-listing/software-engineer-computer-science-summer-2026-intern-us-person-required-honeywell-JV_KO0,72_KE73,82.htm?jl=1009859528009	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	3
4208	Microsoft hiring Software Engineer Job in United States	19 Sept 2025 — Microsoft Azure is on a mission to build a world-class cloud network, and we are looking for passionate systems software developers to join our team.	https://www.glassdoor.com/job-listing/software-engineer-microsoft-JV_KO0,17_KE18,27.htm?jl=1009882186942	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	4
4207	Skyflow hiring Software Engineer Job in United States	14 Aug 2025 — Alpine Solutions Group. 4.8. IT Software Developer - Remote. Atlanta, GA. $50.00 - $55.00 Per Hour (Employer provided). 24h. Fidelity TalentSource Logo.	https://www.glassdoor.com/job-listing/software-engineer-skyflow-JV_KO0,17_KE18,25.htm?jl=1009781616559	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	5
4206	Software Developer Intern	17 Sept 2025 — A Software Developer plans, designs, tests and deploys computer programs and applications. Their duties include identifying the needs of users, outlining ...	https://www.glassdoor.com/job-listing/software-developer-intern-miracle-marble-technology-JV_IC1155583_KO0,25_KE26,51.htm?jl=1009879147370	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	6
4205	Intern, IT - Software Engineering - ATL (Summer 2026)	8 Aug 2025 — Interns may be assigned to assist in providing computer software development, business analysis, data analytics and/or technical support for IT operations in ...	https://www.glassdoor.com/job-listing/intern-it-software-engineering-atl-summer-2026-delta-airlines-JV_IC1155583_KO0,46_KE47,61.htm?jl=1009839812211	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	7
4204	Software & Technology Internship (Spring/Summer 2026)	10 Sept 2025 — As one of Atlanta's fastest-growing tech companies and a 'Best Place to Work,' we're looking for driven individuals who want to solve real-world problems. The ...	https://www.glassdoor.com/job-listing/software-technology-internship-spring-summer-2026-cognosos-inc-JV_IC1155583_KO0,49_KE50,62.htm?jl=1009872470019	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	8
4202	Seek Now hiring Software Engineer II, Full Stack Job ...	18 Sept 2025 — The Travelers Companies, Inc. 4.2. Software Engineer I (Salesforce). Atlanta, GA. $96K - $159K (Employer provided).	https://www.glassdoor.com/job-listing/software-engineer-ii-full-stack-seek-now-JV_IC1155583_KO0,31_KE32,40.htm?jl=1009880576028	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	9
4201	Software & Onboarding Specialist - 100Group Atlanta	4 Sept 2025 — This role will be primarily responsible for running software demos with prospective clients and act as the primary point of contact for new customers during the ...	https://www.glassdoor.com/job-listing/software-implementation-analyst-100group-atlanta-JV_IC1155583_KO0,31_KE32,48.htm?jl=1009865919123	Software	Atlanta	20251008	2025-10-08 23:48:04.401+02	10
2484	Visual Data Analyst - City of Atlanta, GA	12 Aug 2025 — Experience: Minimum of 2 – 5 years of progressive experience in data analysis and visualization, preferably in a public sector, non-profit or related ...	https://www.glassdoor.com/job-listing/visual-data-analyst-city-of-atlanta-ga-JV_IC1155583_KO0,19_KE20,38.htm?jl=1009842206803	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	11
2493	Business Performance Analyst	4 Sept 2025 — Job Title: Business Performance Analyst. Pay Grade: 6. Salary: $60,588. Department: Enterprise Support. Reports to: Enterprise Support Manager.	https://www.glassdoor.com/job-listing/data-analyst-atlanta-airlines-terminal-company-llc-JV_IC1155583_KO0,12_KE13,50.htm?jl=1009865837702	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	12
2492	AI/ML Public Health Data Scientist - Guidehouse	21 Sept 2025 — Job Family: Data Science Consulting. Travel Required: Up to 10%. Clearance Required: Ability to Obtain Public Trust. What You Will Do:.	https://www.glassdoor.com/job-listing/ai-ml-public-health-data-scientist-guidehouse-JV_IC1155583_KO0,34_KE35,45.htm?jl=1009882916188	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	13
2491	DataSeers Incorporated hiring Data Science Engineer I ...	9 Sept 2025 — We are seeking a Data Science Engineer I to join our team and work with large-scale fintech data. In this role, you'll apply advanced analytics and machine ...	https://www.glassdoor.com/job-listing/data-science-engineer-i-dataseers-incorporated-JV_IC1155582_KO0,23_KE24,46.htm?jl=1009871009116	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	14
2490	Hecta Data (DBA) Vilwaa hiring Datacenter Engineer Job ...	12 Aug 2025 — Data Center Network Engineer. Location: Atlanta, GA. Key Experiences and Skills: Routing and switching; Data center architectures; WAN Accelerators ...	https://www.glassdoor.com/job-listing/datacenter-engineer-hecta-data-dba-vilwaa-JV_KO0,19_KE20,41.htm?jl=1009841028612	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	15
2489	FairSquare hiring Senior Data Engineer Job in Atlanta, GA	29 Aug 2025 — Senior Data Engineer - San Diego, CA, Orlando, FL, or Atlanta, GA. Hybrid 3 days/week, Full time M-F 8am-5pm PST/EST Bei... See this and similar jobs on ...	https://www.glassdoor.com/job-listing/senior-data-engineer-fairsquare-JV_IC1155583_KO0,20_KE21,31.htm?jl=1009859253466	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	16
2488	AI Engineer/Data Scientist II - Honeywell	11 Sept 2025 — HCE leverages advanced technologies such as the Internet of Things (IoT), cloud computing, artificial intelligence (AI), and data analytics to create integrated ...	https://www.glassdoor.com/job-listing/ai-engineer-data-scientist-ii-honeywell-JV_IC1155583_KO0,29_KE30,39.htm?jl=1009873721225	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	17
2487	Truist Bank hiring Data Scientist II Job in Atlanta, GA	13 Aug 2025 — Related pages. Data Scientist II jobs in Atlanta, GA · Jobs at Truist Bank in Atlanta, GA · Data Scientist II salaries in Atlanta, GA · Reviews at Truist Bank.	https://www.glassdoor.com/job-listing/data-scientist-ii-truist-bank-JV_IC1155583_KO0,17_KE18,29.htm?jl=1009843231500	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	18
2486	Senior Data Engineer - Georgia-Pacific	20 Aug 2025 — Your Job. As a Senior Data Engineer on the Enterprise Manufacturing Analytics & BI team, you will deliver real-time, consistent data solutions to ...	https://www.glassdoor.com/job-listing/senior-data-engineer-georgia-pacific-JV_IC1155583_KO0,20_KE21,36.htm?jl=1009849851639	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	19
2485	Sage hiring Graduate Data Engineer Job in Atlanta, GA	2 Sept 2025 — If so, look no further… We're looking for Graduate Data Engineers to join our October 2025 Graduate Programme, giving you hands-on experience in a FTSE 100 ...	https://www.glassdoor.com/job-listing/graduate-data-engineer-sage-JV_IC1155583_KO0,22_KE23,27.htm?jl=1009863180264	Data	Atlanta	20251008	2025-10-08 23:47:49.769+02	20
4199	小姐妹子上门服务💯ftimx jobs in United States	12 hours ago — Atlanta, GA. Be an early applicant. 44 minutes ... 2026 Summer Intern - Software Engineering - Michigan. 2026 Summer Intern - Software Engineering - Michigan.	https://www.linkedin.com/jobs/%E5%AE%BF%E8%BF%81%E5%AE%BF%E5%9F%8E%E5%8C%BA%E5%AD%A6%E7%94%9F%E5%A6%B9%E5%AD%90%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%EF%BC%88%E9%80%89%E5%A6%B9%E7%BD%91%EF%BC%93%EF%BC%96%EF%BC%96%EF%BC%96%EF%BC%99%EF%BC%8E%EF%BD%83%EF%BD%83)%E7%BE%8E%E5%A5%B3%E5%85%BC%E8%81%8C%E4%B8%8A%E9%97%A8%E9%AB%98%E7%AB%AF%E5%A6%B9%E5%AD%90%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%E2%80%93%E9%AB%98%E7%AB%AF%E5%93%81%E8%8C%B6%E2%80%93%E6%89%BE%E5%85%A8%E5%A5%97%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%E2%80%93%E5%B0%8F%E5%A7%90%E5%A6%B9%E5%AD%90%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%F0%9F%92%AFftimx-jobs?position=1&pageNum=0	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	21
4191	Software Engineer Software Engineer in Atlanta, GA	10 hours ago — Software Engineer: Fullstack Intern Opportunities for University Students, Atlanta. Microsoft. Atlanta, GA $11,010 - $12,030 1 week ago. Software Engineer ...	https://www.linkedin.com/jobs/view/engineering-technical-software-engineer-software-engineer-at-expedite-technology-solutions-llc-4309533934	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	22
4192	nCino Developer - Atlanta GA - 10+yrs experience with 5+ ...	4 hours ago — nCino Developer - Atlanta GA - 10+yrs experience with 5+ yrs nCino experience · Seniority level. Not Applicable · Employment type. Full-time · Job function.	https://in.linkedin.com/jobs/view/ncino-developer-atlanta-ga-10%2Byrs-experience-with-5%2B-yrs-ncino-experience-at-emergo-technologies-4311649758	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	23
4193	Director, Engineering – Product and Common Services	12 hours ago — 10+ years of experience in software engineering, engineering management, and leading large-scale transformation initiatives for high-volume enterprise systems, ...	https://www.linkedin.com/jobs/view/director-engineering-%E2%80%93-product-and-common-services-at-macy-s-4311271434	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	24
4194	Director of Corporate Compensation - Insight Global	2 hours ago — Job Overview: The Director of Corporate Compensation is responsible for the design, implementation, and management of Insight Global's compensation programs ...	https://www.linkedin.com/jobs/view/director-of-corporate-compensation-at-insight-global-4311622905	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	25
4195	4147000+ 吹田找小姐上门服务预约⟨ ...	13 hours ago — Atlanta, GA. Be an early applicant. 4 hours ago. Software Engineer. Software Engineer ... Senior Software Developer HYBRID! Senior Software Developer HYBRID!	https://www.linkedin.com/jobs/%E5%90%B9%E7%94%B0%E6%89%BE%E5%B0%8F%E5%A7%90%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%E9%A2%84%E7%BA%A6%E2%9F%A8%E5%B0%8F%E5%A7%90%E9%A2%84%E7%BA%A6%E7%BD%91%E5%9D%80%EF%BD%99%EF%BD%95%EF%BD%85%EF%BC%98%EF%BC%98%EF%BC%98%EF%BC%98%EF%BC%8E%EF%BD%96%EF%BD%89%EF%BD%90%E7%9C%9F%E5%AE%9E%E5%A4%96%E5%9B%B4%E2%9F%A9%E5%90%B9%E7%94%B0%E5%A4%96%E5%9B%B4%E5%B0%8F%E5%A7%90%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%E2%88%9A%E5%90%B9%E7%94%B0%E6%89%BE%E5%B0%8F%E5%A7%90%E5%85%A8%E5%A5%97%E6%8C%89%E6%91%A9%E6%9C%8D%E5%8A%A1%E2%88%9A%E5%90%B9%E7%94%B0%E5%87%BA%E5%B7%AE%E6%89%BE%E5%B0%8F%E5%A7%90%E5%AD%A6%E7%94%9F%E5%A6%B9%E8%BF%87%E5%A4%9C%E4%B8%8A%E9%97%A8%E6%8C%89%E6%91%A9%E6%9C%8D%E5%8A%A1.oykv-jobs	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	26
4196	134 0802 7801 提供上门服务）(十年老店外围上门高端兼职 ...	11 hours ago — Atlanta, GA. Be an early applicant. 2 hours ago. Intern - Software ... Software Engineering Intern (Summer 2026)(Open). Lensa. Annapolis Junction, MD.	https://www.linkedin.com/jobs/%E7%9B%90%E5%9F%8E%E5%A4%96%E5%9B%B4%E5%A4%A7%E5%AD%A6%E7%94%9F%E4%B8%8A%E9%97%A8%28%E5%A4%96%E5%9B%B4%E5%8C%85%E5%A4%9C%EF%BC%89%EF%BC%88%E5%BE%AE%E4%BF%A1%EF%BC%9A134-0802-7801-%E6%8F%90%E4%BE%9B%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%EF%BC%89%28%E5%8D%81%E5%B9%B4%E8%80%81%E5%BA%97-%E5%A4%96%E5%9B%B4%E4%B8%8A%E9%97%A8%E9%AB%98%E7%AB%AF%E5%85%BC%E8%81%8C%E7%BE%8E%E5%A5%B3-%E7%9C%9F%E5%AE%9E%E5%A4%96%E5%9B%B4%E4%B8%8A%E9%97%A8%E5%8F%AF%E6%8F%90%E4%BE%9B%E5%B7%A5%E4%BD%9C%E5%AE%A4%EF%BC%8C%E6%97%A0%E6%8A%BC%E9%87%91%C2%B7%E6%97%A0%E5%A5%97%E8%B7%AF%C2%B7%E9%9D%A0%E8%B0%B1%C2%B7%E4%B8%93%E4%B8%9A%F0%9F%92%AFqwobl-jobs	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	27
4197	品茶联系方式–上门全套服务💯ykhsb jobs in United States	13 hours ago — Atlanta, GA. Be an early applicant. 4 hours ago. Contracts Coordinator ... Software Engineer II - (Application Platform & Tooling). Fanatics. United ...	https://www.linkedin.com/jobs/%E9%A6%99%E6%B8%AF%E5%8C%97%E5%8C%BA%E5%A6%B9%E5%AD%90%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%EF%BC%88TG%EF%BC%89@W998WW%E9%A3%9E%E6%9C%BA)%E5%B0%8F%E5%A7%90%E4%B8%8A%E9%97%A8%E2%80%93%E5%A6%B9%E5%AD%90%E4%B8%8A%E9%97%A8%E2%80%93%E5%93%81%E8%8C%B6%E8%81%94%E7%B3%BB%E6%96%B9%E5%BC%8F%E2%80%93%E4%B8%8A%E9%97%A8%E5%85%A8%E5%A5%97%E6%9C%8D%E5%8A%A1%F0%9F%92%AFykhsb-jobs?position=1&pageNum=0	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	28
4198	4159000+ 奥弗兰公园找小姐特殊服务❮小姐预约网址 ...	13 hours ago — Senior Software Technical Program Manager, UAVs. Senior Software Technical Program Manager, UAVs. Anduril Industries. Atlanta, GA. Be an early applicant. 4 ...	https://www.linkedin.com/jobs/%E5%A5%A5%E5%BC%97%E5%85%B0%E5%85%AC%E5%9B%AD%E6%89%BE%E5%B0%8F%E5%A7%90%E7%89%B9%E6%AE%8A%E6%9C%8D%E5%8A%A1%E2%9D%AE%E5%B0%8F%E5%A7%90%E9%A2%84%E7%BA%A6%E7%BD%91%E5%9D%80%EF%BD%99%EF%BD%8D%EF%BC%98%EF%BC%98%EF%BC%98%EF%BC%8E%EF%BD%96%EF%BD%89%EF%BD%90%E5%90%8C%E5%9F%8E%E7%BA%A6%E7%82%AE%E2%9D%AF%E5%A5%A5%E5%BC%97%E5%85%B0%E5%85%AC%E5%9B%AD%E5%93%AA%E9%87%8C%E6%9C%89%E7%9C%9F%E5%AE%9E%E5%B0%8F%E5%A7%90%E6%9C%8D%E5%8A%A1%E2%88%9A%E5%A5%A5%E5%BC%97%E5%85%B0%E5%85%AC%E5%9B%AD%E6%89%BE%E5%90%8C%E5%9F%8E%E5%B0%8F%E5%A7%90%E7%BA%A6%E7%82%AE-jobs	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	29
4200	小姐上门–妹子上门–高端妹子💯llggy jobs in United States	13 hours ago — Atlanta, GA. Be an early applicant. 4 hours ago. Sotware Engineer - ML ... Software Engineer Intern/Co-Op - Spring/Summer 2026. SoloPulse Corp. Peachtree ...	https://www.linkedin.com/jobs/%E5%B9%BF%E7%81%B5%E6%89%BE%E5%B0%8F%E5%A7%90%E6%8C%89%E6%91%A9%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%EF%BC%88%E9%80%89%E5%A6%B9%E7%BD%91%EF%BC%93%EF%BC%96%EF%BC%96%EF%BC%96%EF%BC%99%EF%BC%8E%EF%BD%83%EF%BD%83)%E5%93%81%E8%8C%B6%E8%81%94%E7%B3%BB%E6%96%B9%E5%BC%8F%E2%80%93%E5%B0%8F%E5%A6%B9%E5%85%A8%E5%A5%97%E6%9C%8D%E5%8A%A1%E2%80%93%E5%B0%8F%E5%A7%90%E4%B8%8A%E9%97%A8%E2%80%93%E5%A6%B9%E5%AD%90%E4%B8%8A%E9%97%A8%E2%80%93%E9%AB%98%E7%AB%AF%E5%A6%B9%E5%AD%90%F0%9F%92%AFllggy-jobs?position=1&pageNum=0	Software	Atlanta	20251008	2025-10-08 22:25:09.121+02	30
